transaction,merchant,amount,label
netflix station #<NUM> phoenix tx<NUM>,,,other
Comcast Store #<NUM> La Pos <NUM> PAY,,,utilities
ENERGYCO CENTER #<NUM> PHOENIX SEA <NUM> CR,,,utilities
Kfc Station #<NUM> Boston Branch #<NUM>,,,dining
BP CENTER #<NUM> PHOENIX <NUM>,,,fuel
Home Depot Store #<NUM> La Sea <NUM>,,,shopping
Home Depot Outlet #<NUM> Ny <NUM> AUTO,,,shopping
LIDL RETAIL #<NUM> MIAMI - BRANCH,,,groceries
NATIONAL GRID DEPOT #<NUM> DENVER POS <NUM> ONLINE,,,utilities
sunoco hub #<NUM> austin <NUM> DB,,,fuel
CAFE NERO CENTER #<NUM> HOUSTON <NUM> TX<NUM> POS,,,dining
Pizza Hut Depot #<NUM> Ny Den Tx,,,dining
Circle K Center #<NUM> Ny Den Tx,,,fuel
WHOLE FOODS ACFE TX<NUM>,,,dining
Lyft Hou Tx,,,other
Texaco Branch #<NUM> Ny Outlet #<NUM>,,,fuel
Safeway Sea Tx,,,groceries
TEXACO <NUM> TX<NUM>,,,fuel
Lidl Retail #<NUM> Ny - Station MOBILE,,,groceries
Internet Provider Depot #<NUM> Austin - Center,,,utilities
Gas Company Branch #<NUM> Houston Chi Tx,,,utilities
Ikea Retail #<NUM> La <NUM>,,,shopping
Comcast Branch #<NUM> Seattle La <NUM> AUTO,,,utilities
Stripe Station #<NUM> Denver Hou <NUM> CR,,,other
WALMART CENTER #<NUM> AUSTIN HOU TX,,,shopping
BESTBUY MARKET #<NUM>,,,shopping
GAS COMPANY BRANCH #<NUM> DENVER BOS <NUM>,,,utilities
Blue Apron Outlet #<NUM> Chicago <NUM> Tx<NUM>,,,dining
PAYPAL - STAITON CR,,,other
Southern Electric Branch #<NUM> Seattle Chi Tx,,,utilities
Netflix Market #<NUM> Phoenix Outlet #<NUM>,,,other
Energyco Branch #<NUM> L Pos <NUM>,,,utilities
cafe nero station #<NUM> ny <NUM>,,,dining
SPOTIFY ECNTER #<NUM> SEATTLE SEA TX,,,other
pizza hut branch #<NUM> boston outlet #<NUM>,,,dining
Trader Joe'S Outlet #<NUM> Ny Mia <NUM>,,,groceries
cafe nero outlet #<NUM> austin - branch,,,dining
Lidl Market #<NUM> Seattle - Outlet AUTO,,,groceries
Shell Station #<NUM> La Aus <NUM>,,,fuel
Heb Market #<NUM> Phoenix <NUM> Tx<NUM>,,,groceries
Verizon Market #<NUM> Ny Mia Tx,,,utilities
MOBIL CENTER #52 DENVER HOU <NUM> MOBILE,,,fuel
Kroger Outlet #<NUM> Denver Pos <NUM>,,,groceries
Blue Apron Store #<NUM> La Branch #<NUM>,,,dining
Internet Provider Depot #<NUM> Austin <NUM>,,,utilities
SUNOCO POS <NUM>,,,fuel
HOME DEPOT STATION #<NUM> HOUSTON STORE #<NUM>,,,shopping
KFC MIA <NUM>,,,dining
APPLE ITUNES OUTLET #<NUM> DENVER LA TX,,,other
walmart retail #66 houston pos <NUM>,,,shopping
STRIPE RETAIL #<NUM> PHOENIX <NUM>,,,other
macy's mia tx,,,shopping
Texaco Store #4 Phoenix Pos <NUM>,,,fuel
Arco Store #<NUM> Phoenix - Store,,,fuel
Burger King Chi <NUM> PAYMENT,,,dining
Apple Itunes Tx<NUM> MOBILE,,,other
Arco Store #<NUM> Phoenix Chi <NUM>,,,fuel
CIRCLE K CENTER #<NUM> CR,,,fuel
Etsy - Outlet,,,shopping
Nordstrom Store #73 Houston Chi <NUM>,,,shopping
steam market #<NUM>,,,other
hevron <NUM> POS,,,fuel
At&T Outlet #<NUM> Seattle Hou <NUM> DB,,,utilities
BURGER KING DEPOT #<NUM> MIAMI <NUM>,,,dining
WHOLE FOODS CAFE MARKET #<NUM>,,,dining
WALMART GROCERY NY <NUM>,,,groceries
LYFT BRANCH #<NUM> BOSTON <NUM> TX<NUM>,,,other
Walmart Market #<NUM> Ny Pos <NUM>,,,shopping
KROGER OUTLET #<NUM>,,,groceries
mobil market #<NUM>,,,fuel
Mobil Branch #<NUM> Austin Pos <NUM>,,,fuel
PUBLIX BOS TX,,,groceries
Energyco Branch #<NUM> La Pos <NUM>,,,utilities
Uber - Branch,,,other
pizza hut center #<NUM> miami pos <NUM>,,,dining
Ikea Hub #<NUM> Denver Center #<NUM> MOBILE,,,shopping
lidl market #<NUM> seattle den tx CR,,,groceries
Publix Center #<NUM> Houston Chi Tx POS,,,groceries
COMCAST OUTLE #<NUM> MIAMI MARKET #<NUM>,,,utilities
Stop & Shop Station #<NUM> Denver <NUM>,,,groceries
internet providr <NUM>,,,utilities
Cafe Nero Pos <NUM>,,,dining
ENERGYCO BRANCH #<NUM> LA POS <NUM> MOBILE,,,utilities
steam branch #<NUM> ny la <NUM>,,,other
bestbuy retail #<NUM> phoenix <NUM>,,,shopping
GOOGLE PLAY - BRANCH,,,other
Walmart Grocery Sea <NUM>,,,groceries
LYFT BRANCH #<NUM> BOSTON PHX <NUM> AUTO,,,other
AT&T OUTLET #<NUM> SEATTLE AUS TX,,,utilities
Costco Wholesale Hub #<NUM> Boston Store #<NUM>,,,shopping
Kroger Depot #80 Phoenix Mia <NUM>,,,groceries
mobil den tx,,,fuel
ENERGYCO SEA TX,,,utilities
Ikea Hub #<NUM> Ny <NUM> CR,,,shopping
Pizza Hut Center #<NUM> Miami - Center,,,dining
internet provider center #<NUM> denver chi <NUM>,,,utilities
Circle K Station #<NUM> Chicago Tx<NUM>,,,fuel
INTERNET PROVIDER STATION #<NUM> SEATTLE - HQ,,,utilities
Netflix Market #<NUM> Phoenix <NUM> Tx<NUM> EBILL,,,other
Bp Depot #<NUM> Ny Chi Tx,,,fuel
Target Depot #<NUM> Chicago Chi <NUM>,,,shopping
COSTCO WHOLESALE HUB #<NUM> BOSTON CHI <NUM> CR,,,shopping
UBER STATION #<NUM> MIAMI STATION #<NUM>,,,other
Pizza Hut Retail #<NUM> Boston - Branch,,,dining
Costco Wholesale Den <NUM>,,,shopping
MOBIL CENTER #<NUM> DENVER CENTER #<NUM> PAYMENT,,,fuel
STRIPE RETAIL #<NUM> LA STORE #<NUM>,,,other
Exxon Market #<NUM> La Tx<NUM>,,,fuel
Sunoco Branch #<NUM> Austin Phx <NUM>,,,fuel
stripe station #<NUM> denver pos <NUM>,,,other
PUBLIX CENTER #96 MIAMI TX<NUM> POS,,,groceries
Netflix Station #<NUM> Phoenix <NUM>,,,other
IKEA HUB #<NUM> DENVER HOU <NUM>,,,shopping
STOP & SHOP STATION #<NUM> EDNVER <NUM>,,,groceries
BLUE APRON STORE #<NUM> LA DEN <NUM>,,,dining
Energyco Center #<NUM> Ny Den <NUM>,,,utilities
WALMART GROCERY LA <NUM>,,,groceries
Pizza Hut Store #<NUM> Boston <NUM> Tx<NUM> DB,,,dining
BP CENTER #<NUM> PHOENIX <NUM> TX<NUM> POS,,,fuel
AMAZON HUB #63 MIAMI PHX TX,,,shopping
LYFT <NUM>,,,other
LIDL RETAIL #<NUM> MIAMI CHI TX,,,groceries
Arco Store #<NUM> Houston Outlet #<NUM>,,,fuel
7-eleven fuel market #<NUM> boston tx<NUM>,,,fuel
sunoco hub #<NUM> austin sea tx,,,fuel
COSTCO WHOLESALE RETAIL #97 AUSTIN MIA <NUM>,,,shopping
ETSY PHX TX,,,shopping
Airbnb Station #<NUM> Houston Tx<NUM> PAY,,,other
etsy - market,,,shopping
BLUE APRON HUB #<NUM> CHICAGO AUS <NUM> MOBILE,,,dining
Home Depot Outlet #<NUM> Ny Ny <NUM>,,,shopping
kfc market #<NUM>,,,dining
costa coffee depot #<NUM> austin <NUM> tx<NUM>,,,dining
Amazon Center #<NUM> Miami Tx<NUM>,,,shopping
Gas Company Station #<NUM>B oston Bos <NUM>,,,utilities
Whole Foods Cafe Market #<NUM> Austin Pos <NUM> MOBILE,,,dining
mobil <NUM> tx<NUM> AUTO,,,fuel
Netflix Center #<NUM> Denver <NUM>,,,other
Publix Chi <NUM> AUTO,,,groceries
Airbnb Station #<NUM> Houston Aus Tx,,,other
Kroger Sea Tx,,,groceries
WHOLE FOODS CAFE POS <NUM>,,,dining
BLUE APRON MARKET #<NUM> LA - MARKET,,,dining
southern electric branch #<NUM> seattle station #<NUM>,,,utilities
lidl hub #<NUM> boston pos <NUM>,,,groceries
texaco store #<NUM> chicago mia tx,,,fuel
blue apron depot #<NUM> chicago <NUM> tx<NUM> CR,,,dining
Mobil Branch #<NUM> Astin Sea Tx,,,fuel
apple itunes tx<NUM>,,,other
Google Play - Sore,,,other
7-Eleven Fuel Market #<NUM> Boston <NUM>,,,fuel
ikea store #<NUM> ny tx<NUM>,,,shopping
internet provider hou tx PAY,,,utilities
Etsy Sea <NUM>,,,shopping
HOME DEPOT STORE #<NUM> LA POS <NUM> PAYMENT,,,shopping
Stripe Ny <NUM>,,,other
kroger store #48 chicago center #<NUM>,,,groceries
Heb Depot #7 Austin La <NUM>,,,groceries
CAFE NERO OUTLET #<NUM> NY <NUM> TX<NUM>,,,dining
Lidl Market #<NUM> Denver <NUM> Tx<NUM>,,,groceries
Starbucks Market #<NUM> Chicago Ny Tx,,,dining
pizza hut center #<NUM> miami <NUM> tx<NUM>,,,dining
AMAZON MARKET #3 CHICAGO - STATION,,,shopping
PUBLIX HOU <NUM> DB,,,groceries
BESTBUY DEPOT #<NUM> BOSTON CHI <NUM>,,,shopping
BLUE APRNO OUTLET #<NUM> CHICAGO PHX <NUM>,,,dining
trader joe's outlet #<NUM> ny la <NUM>,,,groceries
sunoco hub #<NUM> austin ny tx PAYMENT,,,fuel
Heb Market #<NUM> Phoenix - Market,,,groceries
Spotify Station #47 Chicago Market #<NUM>,,,other
COMCAST POS <NUM>,,,utilities
TARGET OUTLET #<NUM> LA - HQ DB,,,shopping
CHIPOTLE STATION #<NUM> LA CHI TX DB,,,dining
GAS COMPANY BRANCH #<NUM> HOUSTON MIA <NUM>,,,utilities
Whole Foods Cafe Tx<NUM> DB,,,dining
IKEA TX<NUM>,,,shopping
Kroger Depot #<NUM> La Hq #<NUM>,,,groceries
CIRCLE K TX<NUM>,,,fuel
Sunoco Den Tx,,,fuel
Blue Apron Store #<NUM> La <NUM> Tx<NUM>,,,dining
Internet Provider Center #<NUM> Denver Tx<NUM> EBILL,,,utilities
southern elecrtic branch #<NUM> seattle aus tx CR,,,utilities
CHIPOTLE <NUM>,,,dining
comcast station #<NUM> miami - outlet,,,utilities
7-Eleven Fuel Market #<NUM> Boston Den Tx,,,fuel
GAS COMPANY BRANCH #<NUM> HOUSTON - BRANCH,,,utilities
gas company branch #<NUM> denver pos <NUM> DB,,,utilities
Lidl Branch #<NUM> ouston Ny <NUM>,,,groceries
SUNOCO BRANCH #<NUM> AUSTIN POS <NUM>,,,fuel
blue apron <NUM> PAYMENT,,,dining
mobil center #<NUM> houston - market,,,fuel
Cafe Nero Station #<NUM> Boston La <NUM>,,,dining
LIDL STORE #<NUM> AUSTIN BRANCH #<NUM>,,,groceries
ENERGYCO STORE #<NUM>,,,utilities
Mobil Retail #<NUM> Miami Aus Tx,,,fuel
internet provider station #<NUM> la - center ONLINE,,,utilities
AIRBNB STATION #<NUM> HOUSTON - STATION EBILL,,,other
SOUTHERN ELECTRIC MARKET #<NUM> LA - CENTER,,,utilities
SPOTIFY CENTER #<NUM> SEATTLE MARKET #<NUM> POS,,,other
Kroger Hub #<NUM> Phoenix Phx <NUM> PAY,,,groceries
WALMART RETAIL #66 HOUSTON <NUM> TX<NUM> CR,,,shopping
COSTA COFFEE BRANCH #<NUM> SEATTLE - HQ,,,dining
Macy'S Store #<NUM> Denver - Station,,,shopping
cafe nero tx<NUM>,,,dining
Steam Depot #<NUM> Seattle Mia <NUM>,,,other
KROGER DEPOT #<NUM> LA - BRANCH,,,groceries
Macy'S Depot #<NUM> Phoenix <NUM>,,,shopping
Walmart Grocery Station #<NUM> Phoenix Pos <NUM> EBILL,,,groceries
Internet Provider Station #<NUM> Seattle Tx<NUM>,,,utilities
DUKIN' OUTLET #<NUM> AUSTIN TX<NUM> AUTO,,,dining
AMAZON OUTLET #<NUM> HOUSTON CENTER #<NUM>,,,shopping
internet provider center #<NUM> denver tx<NUM> PAYMENT,,,utilities
Walmart Center #<NUM> Austin - Hq ONLINE,,,shopping
Bp Center #<NUM> Phoenix Bos Tx,,,fuel
Mobil Center #<NUM> Dnever - Station,,,fuel
CIRCLE K RETAIL #<NUM> AUSTIN <NUM> TX<NUM> AUTO,,,fuel
Energyco Center #<NUM> Ny Bos <NUM> MOBILE,,,utilities
uber <NUM>,,,other
GOOGLE PLAY DEN TX,,,other
BP CENTER #<NUM> PHOENIX OUTLET #<NUM>,,,fuel
Whole Foods Cafe Market #<NUM> Austin Tx<NUM> AUTO,,,dining
Sunoco Hub #9 Phoenix Pos <NUM> PAY,,,fuel
BP DEPOT #<NUM> NY AUS TX,,,fuel
PIZZA HUT BRANCH #<NUM> BOSTON TX<NUM>,,,dining
Whole Foods Market Center #<NUM> Seattle Aus <NUM>,,,groceries
STARBUCKS LA <NUM>,,,dining
Amazon Pos <NUM>,,,shopping
Netflix Market #<NUM> Phoenix Sea Tx,,,other
Lyft Depot #76 Austin Hq #<NUM>,,,other
circle k hub #<NUM> miami store #<NUM>,,,fuel
Ikea Hub #<NUM> Denver <NUM> Tx<NUM>,,,shopping
CAFE NERO LA <NUM>,,,dining
Safeway Branch #<NUM> Boston Pos <NUM> MOBILE,,,groceries
at&t outlet #<NUM> seattle store #<NUM>,,,utilities
Circle K Station #<NUM> Chicago Aus <NUM>,,,fuel
PUBLIX BRANCH #<NUM> DENVER TX<NUM>,,,groceries
safeway bos <NUM>,,,groceries
LIDL BRANCH #<NUM> AUSTIN NY TX,,,groceries
walmart market #<NUM> ny bos <NUM> DB,,,shopping
Internet Provider Retail #<NUM> La Outlet #<NUM> DB,,,utilities
Publix Branch #<NUM> Denver - Outlet,,,groceries
Lyft Market #<NUM> Boston Tx<NUM>,,,other
BP DEPOT #<NUM> NY - CENTER,,,fuel
CIRCLE K STATION #<NUM> HOUSTON BOS TX,,,fuel
bestbuy depot #<NUM> boston hq #<NUM>,,,shopping
UBER LA <NUM> PAYMENT,,,other
Netflix Station #<NUM> Phoenix Branch #<NUM> POS,,,other
Macy'S Station #<NUM> Chicago Mia Tx DB,,,shopping
Netflix Center #<NUM> Denver Den <NUM>,,,other
Amazon Outlet #<NUM> Boston - Hq,,,shopping
NATIONAL GRID CENTER #<NUM> NY - BRANCH,,,utilities
HOME DEPOT DEPOT #<NUM> CHICAGO <NUM>,,,shopping
chevron pos <NUM>,,,fuel
Uber Station #<NUM> Houston Tx<NUM> CR,,,other
Internet Provider Store #<NUM> Houston <NUM>,,,utilities
CAFE NERO STATION #<NUM> NY DEN TX CR,,,dining
home depot depot #<NUM> chicago chi tx,,,shopping
lyft branch #<NUM> boston pos <NUM>,,,other
target depot #<NUM> chicago <NUM> DB,,,shopping
SOUTHERN ELECTRIC <NUM>,,,utilities
AT&T OUTLET #<NUM> SEATTLE CHI TX AUTO,,,utilities
exxon store #<NUM> boston <NUM> EBILL,,,fuel
COSTCO WHOLESALE HUB #<NUM> LA DEN TX,,,shopping
internet provider depot #<NUM> denver pos <NUM>,,,utilities
AT&T OUTLET #51 9SEATTLE <NUM>,,,utilities
lyft retail #<NUM> chicago aus <NUM>,,,other
HOME DEPOT DEPOT #<NUM> CHICAGO MIA TX,,,shopping
lyft depot #76 austin bos tx,,,other
ENERGYCO OUTLET #<NUM> NY POS <NUM>,,,utilities
energyco branch #<NUM> la pos <NUM> POS,,,utilities
Costco Wholesale Pos <NUM> AUTO,,,shopping
Bestbuy Depot #<NUM> Phoenix La Tx,,,shopping
Kroger Hub #<NUM> Phoenix <NUM>,,,groceries
ARCO - CENTER,,,fuel
DUNKIN' OUTLET #<NUM> AUSTIN STATION #<NUM>,,,dining
national grid tx<NUM>,,,utilities
Chipotle Retail #<NUM> Ny Store #<NUM>,,,dining
Aldi Tx<NUM>,,,groceries
CAFE NERO HUB #<NUM> PHOENIX OUTLET #<NUM> POS,,,dining
KROGER OUTLET #<NUM> DEVER SEA <NUM>,,,groceries
Safeway Station #<NUM> Houston <NUM>,,,groceries
Cafe Nero Hub #<NUM> Phoenix - Station,,,dining
STOP & SHOP STATION #<NUM> DENVER - CENTER,,,groceries
WALMART - HQ,,,shopping
City Electric Co Station #<NUM> La Den <NUM>,,,utilities
COSTCO WHOLESALE HUB #<NUM> BOSTON STATION #<NUM>,,,shopping
Exxon Market #<NUM> La Tx<NUM> ONLINE,,,fuel
Dunkin' Bos <NUM>,,,dining
Lidl Branch #<NUM> Houston Mia Tx,,,groceries
uber station #<NUM> boston phx <NUM>,,,other
CIRCLE K HUB #<NUM> MIAMI <NUM> POS,,,fuel
Internet Provider Retail #<NUM> La <NUM> Tx<NUM> PAY,,,utilities
city electric o center #<NUM> CR,,,utilities
HOME DEPOT STORE #<NUM> LA <NUM>,,,shopping
Kfc Tx<NUM>,,,dining
chevron store #<NUM> houston branch #<NUM>,,,fuel
Lidl Hub #<NUM> Seattle Center #<NUM>,,,groceries
Macy'S Depot #<NUM> Phoenix Pos <NUM>,,,shopping
Bp Depot #<NUM> Ny <NUM>,,,fuel
COMCAST OUTLET #<NUM> MIAMI <NUM> TX<NUM>,,,utilities
Kroger Outlet #<NUM> Denver Tx<NUM>,,,groceries
Nordstrom Outlet #<NUM> La Branch #<NUM>,,,shopping
energyco depot #<NUM> houston phx tx,,,utilities
walmart retail #66 houston tx<NUM>,,,shopping
trader joe's outlet #<NUM> houston <NUM> EBILL,,,groceries
steam retail #<NUM> miami hou <NUM>,,,other
macy's - station,,,shopping
BLUE APRON DEPOT #<NUM> CHICAGO STATION #<NUM>,,,dining
City Electric Co Retail #88 Boston Station #<NUM>,,,utilities
Heb Depot #7 Austin <NUM> Tx<NUM>,,,groceries
energyco center #<NUM> ny <NUM>,,,utilities
Nordstrom Outlet #<NUM> La Tx<NUM>,,,shopping
Walmart Grocery Store #<NUM> Austin Pos <NUM>,,,groceries
Macy'S Depot #<NUM> Boston Ny <NUM>,,,shopping
EXXON STORE #<NUM> BOSTON BOS <NUM> PAY,,,fuel
cafe nero station #<NUM> boston la tx,,,dining
Home Depot Station #<NUM> Houston Tx<NUM>,,,shopping
Lyft Retail #<NUM> Boston La <NUM>,,,other
7-ELEVEN FUEL MARKET #<NUM> BOSTON MARKET #<NUM>,,,fuel
At&T <NUM>,,,utilities
Mobil Center #<NUM> Denver Pos <NUM>,,,fuel
Walmart Retail #66 Houston - Station,,,shopping
Comcast Store #<NUM> La Phx Tx,,,utilities
Dunkin' Store #<NUM> Denver - Market,,,dining
7-ELEVEN FUEL MARKET #75 BOSTON <NUM> POS,,,fuel
INTERNET PROVIDER RETAIL #<NUM> LA TX<NUM> MOBILE,,,utilities
Chevron Store #<NUM> Houston Pos <NUM> EBILL,,,fuel
TEXACO BRANCH #<NUM> NY <NUM> DB,,,fuel
At&T Outlet #<NUM> Seattle Bos Tx,,,utilities
Verizon Pos <NUM>,,,utilities
STEAM OUTLET #<NUM> PHOENIX LA <NUM>,,,other
Airbnb Sea Tx,,,other
Ikea Hub #<NUM> Ny Tx<NUM>,,,shopping
Water Works Ltd Retail #<NUM> Miami Tx<NUM>,,,utilities
Walmart Station #<NUM>,,,shopping
EXXON <NUM> TX<NUM>,,,fuel
water works ltd store #<NUM> denver pos <NUM> ONLINE,,,utilities
Comcast Outlet #<NUM> Miami Branch #<NUM>,,,utilities
CAFE NERO BRANCH #<NUM> MIAMI TX<NUM>,,,dining
Amazon Hub #63 Miami Pos <NUM> MOBILE,,,shopping
INTERNET PROVIDER STATION #<NUM> SEATTLE AUS TX,,,utilities
verizon market #<NUM> ny <NUM>,,,utilities
Lidl Market 7#14 Seattle Store #<NUM> PAYMENT,,,groceries
MACY'S DEPOT #<NUM> PHOENIX - HQ DB,,,shopping
MACY'S STATION #<NUM> CHICAGO OUTLET #<NUM>,,,shopping
KFC STATION #<NUM> BOSTON CENTER #<NUM>,,,dining
NATIONAL GRID <NUM> PAY,,,utilities
CITY ELECTRIC CO MARKET #<NUM> PHOENIX STORE #<NUM>,,,utilities
SPOTIFY DEPOT #<NUM> AUSTIN <NUM>,,,other
city electric co retail #88 boston - hq,,,utilities
lyft market #<NUM> boston ny tx,,,other
WATER WORKS LTD TX<NUM>,,,utilities
ENERGYCO DEPOT #<NUM> HOUSTON POS <NUM>,,,utilities
Trader Joe'S Outlet #<NUM> Ny Den Tx DB,,,groceries
TEXACO STORE #4 PHOENIX TX<NUM> PAYMENT,,,fuel
Spotify Market #<NUM> Seattle Pos <NUM>,,,other
STEAM DEPOT #<NUM> SEATTLE - HQ PAY,,,other
Costa Coffee Ny Tx,,,dining
Aldi Outlet #42 Boston Chi Tx,,,groceries
PIZZA HUT DEPOT #<NUM> NY LA <NUM>,,,dining
Walmart Grocery Station #<NUM> Phoenix Outlet #<NUM> CR,,,groceries
Mobil Center #<NUM> Houston <NUM> PAY,,,fuel
Circle K Retail #<NUM> La Chi <NUM>,,,fuel
uber tx<NUM>,,,other
Netflix Market #<NUM> Phoenix Store #<NUM> CR,,,other
veriozn hq #<NUM>,,,utilities
KROGER DEPOT #80 PHOENIX STATION #<NUM>,,,groceries
Nordstrom Store #73 Houston Den Tx POS,,,shopping
Internet Provider - Center PAYMENT,,,utilities
Costco Wholesale Market #<NUM> Houston Tx<NUM>,,,shopping
blue apron outlet #<NUM> phoenix <NUM> CR,,,dining
Amazon Outlet #<NUM> Boston Tx<NUM> PAY,,,shopping
pizza hutretail #<NUM> boston - store,,,dining
Amazon Center #<NUM> Miami <NUM> CR,,,shopping
STARBUCKS AUS TX,,,dining
Kroger <NUM> ONLINE,,,groceries
Trader Joe'S Outlet #<NUM>,,,groceries
uber depot #<NUM> phoenix - market PAY,,,other
comcast station #<NUM> miami sea tx,,,utilities
Sunoco Hub #9 Phoenix <NUM> Tx<NUM>,,,fuel
aldi market #<NUM> phoenix - store PAYMENT,,,groceries
exxon outlet #<NUM> phoenix pos <NUM>,,,fuel
Steam Outlet #<NUM> Phoenix - Station,,,other
stripe retail #<NUM> phoenix station #<NUM>,,,other
Heb Market #<NUM> Phoenix Bos Tx,,,groceries
Pizza Hut Branch #<NUM> Boston La <NUM>,,,dining
Chevron Sea <NUM>,,,fuel
Texaco Branch #<NUM> Ny - Station,,,fuel
internet provider store #<NUM> houston outlet #<NUM>,,,utilities
stop & shop retail #<NUM> dnever tx<NUM>,,,groceries
Uber Station #<NUM> Boston Pos <NUM>,,,other
Paypal Mia <NUM>,,,other
Heb Mia <NUM>,,,groceries
SPOTIFY STATION #47 CHICAGO BOS <NUM>,,,other
trader joe's outlet #<NUM> houston station #<NUM>,,,groceries
SOUTHERN ELECTRIC BRANCH #<NUM> SEATTLE CENTER #<NUM>,,,utilities
shell outlet #<NUM> la <NUM> tx<NUM>,,,fuel
ENERGYCO CENTER #<NUM> PHOENIX LA TX PAY,,,utilities
kfc station #<NUM> boston pos <NUM>,,,dining
BLUE APRON CENTER #<NUM> CHICAGO <NUM>,,,dining
pizza hut retail #<NUM> chicago - branch,,,dining
national grid depot #<NUM> denver - branch POS,,,utilities
LIDL HUB #<NUM> BOSTON BRANCH #<NUM> MOBILE,,,groceries
BLUE APRON MARKET #<NUM> BOSTON MIA TX,,,dining
STEAM DEPOT #<NUM> PHOENIX BOS <NUM>,,,other
Bp Branch #<NUM> Boston Station #<NUM>,,,fuel
Netflix Ny Tx,,,other
STEAM TX<NUM>,,,other
National Grid Depot #<NUM> Denver Store #<NUM>,,,utilities
LIDL MARKET #<NUM> DENVER MIA TX,,,groceries
Lidl Hub #<NUM> Boston Tx<NUM>,,,groceries
Bp Center #<NUM>,,,fuel
Energyco Center #<NUM> Ny Tx<NUM> PAYMENT,,,utilities
Texaco Pos <NUM> AUTO,,,fuel
Paypal - Station,,,other
BESTBUY HOU TX,,,shopping
STOP & SHOP <NUM> TX<NUM> EBILL,,,groceries
ARCO OUTLET #<NUM> LA POS <NUM>,,,fuel
STRIPE RETAIL #<NUM> PHOENIX SEA <NUM> DB,,,other
Walmart - Market,,,shopping
uber station #<NUM> miami hq #<NUM>,,,other
Burger King Depot #<NUM> Miami Center #<NUM>,,,dining
LIDL RETAIL #<NUM> NY BOS <NUM>,,,groceries
Walmart Center #<NUM> Austin Center #<NUM>,,,shopping
Kfc Hou <NUM>,,,dining
WATER WORKS LTD STORE #<NUM> NY - OUTLET MOBILE,,,utilities
Sunoco Branch #<NUM> Austin - Branch DB,,,fuel
STOP & SHOP OUTLET #<NUM> CHICAGO OUTLET #<NUM> DB,,,groceries
LIDL HUB #<NUM> SEATTLE <NUM>,,,groceries
Kroger Depot #80 Phoenix - Market D,,,groceries
nordstrom outlet #<NUM> la <NUM>,,,shopping
trader joe's outlet #<NUM> houston <NUM> CR,,,groceries
Lyft Market #<NUM> Boston <NUM> DB,,,other
Arco Outlet #<NUM> La <NUM> Tx<NUM>,,,fuel
MOBIL CENTER #<NUM> HOUSTON MIA TX DB,,,fuel
NETFLIX MARKET #<NUM> POHENIX TX<NUM>,,,other
Apple Itunes Outlet #<NUM> Denver Pos <NUM>,,,other
spotify branch #3 la la <NUM>,,,other
Whole Foods Cafe Market #<NUM> Austin Mia Tx,,,dining
Steam Station #<NUM> Boston Branch #<NUM>,,,other
Pizza Hut Retail #<NUM> Chicago <NUM> Tx<NUM> MOBILE,,,dining
Walmart Retail #66 Houston Bos <NUM>,,,shopping
lidl market #<NUM> seattle aus <NUM> AUTO,,,groceries
City Electric Co Retail #88 Boston Tx<NUM> DB,,,utilities
Lidl Hub #<NUM> Seattle - Center PAYMENT,,,groceries
Exxon La Tx AUTO,,,fuel
Costa Coffee Station #<NUM> Miami Outlet #<NUM> EBILL,,,dining
GAS COMPANY TX<NUM>,,,utilities
exxon market #<NUM> la - branch,,,fuel
exxon store #<NUM> boston outlet #<NUM>,,,fuel
At&T Outlet #<NUM> Seattle Chi <NUM>,,,utilities
uber station #<NUM> miami store #<NUM> PAY,,,other
heb pos <NUM> AUTO,,,groceries
Circle K Station #<NUM> Houston - Branch ONLINE,,,fuel
Exxon Market #<NUM> La Pos <NUM>,,,fuel
trader joe's pos <NUM> PAYMENT,,,groceries
Verizon Branch #<NUM> Denver Aus <NUM> DB,,,utilities
Amazon Hub #63 Miami Pos <NUM>,,,shopping
MOBIL BRANCH #<NUM> AUSTIN <NUM> TX<NUM> DB,,,fuel
7-Eleven Fuel Station #<NUM> Seattle <NUM>,,,fuel
AIRBNB CHI <NUM>,,,other
STOP & SHOP HUB #<NUM> BOSTON - OUTLET,,,groceries
At&T Chi <NUM>,,,utilities
STRIPE RETAIL #<NUM> PHOENIX - HQ MOBILE,,,other
blue apron store #<NUM> la <NUM> tx<NUM> POS,,,dining
Shell La <NUM>,,,fuel
STOP & SHOP BRANCH #<NUM>,,,groceries
amazon market #3 chicago pos <NUM>,,,shopping
WALMART <NUM>,,,shopping
GAS COMPANY STATION #<NUM> BOSTON - CENTER,,,utilities
Publix Center #96 Miami <NUM>,,,groceries
Safeway Branch #<NUM> Boston Den Tx ONLINE,,,groceries
Chipotle Retail #<NUM> Ny <NUM>,,,dining
Amazon Outlet #<NUM> Seattle Den <NUM>,,,shopping
Netflix Market #<NUM> Phoenix - Outlet,,,other
TARGET DEPOT #<NUM> CHICAGO - CENTER PAYMENT,,,shopping
Kfc <NUM> Tx<NUM>,,,dining
Paypal Store #<NUM> Phoenix Phx Tx AUTO,,,other
internet provider <NUM> tx<NUM> PAYMENT,,,utilities
Lyft Branch #<NUM> Boston <NUM> Tx<NUM> DB,,,other
INTERNET PROVIDER STATION #<NUM> LA TX<NUM>,,,utilities
Pizza Hut Branch #<NUM> Boston - Market ONLINE,,,dining
